username,score,score_percentage
H_Orzechowski,1299.0,0.00023786438434050315
skrupulatny,1297.0,0.0002374981574208103
87Kambel,1297.0,0.0002374981574208103
zajob777,1292.0,0.00023658259012157817
IKrzystyniak,1292.0,0.00023658259012157817
AKwietniewska,1285.0,0.00023530079590265322
elina2349,1284.0,0.0002351176824428068
Pawel14818444,1284.0,0.0002351176824428068
Stysz,1278.0,0.00023401900168372827
Dej_PL,1276.0,0.00023365277476403542
SimonTemplarTS,1269.0,0.00023237098054511047
poliprztyczek,1267.0,0.00023200475362541762
RyszardPetru,1267.0,0.00023200475362541762
dzida2406x,1265.0,0.00023163852670572476
medexit,1265.0,0.00023163852670572476
tnwn2006,1261.0,0.0002309060728663391
PL_2050,1259.0,0.00023053984594664624
Daniel48662798,1259.0,0.00023053984594664624
blum_anna,1257.0,0.0002301736190269534
PosrodWierszy,1255.0,0.00022980739210726054
Darth_is_Vader,1249.0,0.000228708711348182
a_hrechorowicz,1249.0,0.000228708711348182
porazenie,1247.0,0.00022834248442848916
Aga_Rabena,1245.0,0.0002279762575087963
ewa_stankiewicz,1242.0,0.00022742691712925703
Marek95283940,1239.0,0.00022687757674971778
AlekSarna,1237.0,0.00022651134983002493
Marcin_Soc,1237.0,0.00022651134983002493
karolina_piku,1233.0,0.00022577889599063923
m_sobolewski,1232.0,0.0002255957825307928
Cez_Bakier,1231.0,0.00022541266907094638
MRebeliant,1221.0,0.00022358153447248215
miboganowski,1214.0,0.0002222997402535572
Danka11443256,1212.0,0.00022193351333386435
bogdan607,1209.0,0.0002213841729543251
MaciejBk1,1208.0,0.00022120105949447868
MrMireaux,1207.0,0.00022101794603463225
MSchreiberM,1205.0,0.0002206517191149394
ManiekBury85,1203.0,0.00022028549219524655
NavallonyJohnny,1201.0,0.0002199192652755537
orttontl,1201.0,0.0002199192652755537
CzarnaLimuzyna,1197.0,0.00021918681143616803
NR1981NOP,1196.0,0.0002190036979763216
NightSong911,1183.0,0.0002166232229983181
P_Kedzierski,1183.0,0.0002166232229983181
Calvert19711,1183.0,0.0002166232229983181
MdW_Polska,1182.0,0.00021644010953847167
luk1949,1179.0,0.00021589076915893242
PZdziarski92,1172.0,0.00021460897494000744
BMikolajewska,1171.0,0.00021442586148016102
Mi_Chudzik,1171.0,0.00021442586148016102
Ewa47474862,1170.0,0.00021424274802031462
leweserce,1168.0,0.00021387652110062177
ARozbojnik,1168.0,0.00021387652110062177
Oaza_spokoju2,1164.0,0.00021314406726123607
budzinskitomasz,1163.0,0.00021296095380138964
TygodnikNIE,1159.0,0.00021222849996200397
Teresa12369786,1159.0,0.00021222849996200397
Renata_Grochal,1158.0,0.00021204538650215754
DumnyPolakKonf,1156.0,0.0002116791595824647
Margo66122891,1156.0,0.0002116791595824647
kat_krzeszowska,1155.0,0.00021149604612261827
cieslik_norbert,1154.0,0.00021131293266277184
MGordziewicz,1153.0,0.00021112981920292542
o_piotrowski,1153.0,0.00021112981920292542
KatarzynaBarci1,1149.0,0.00021039736536353974
tomaszbolandia,1145.0,0.00020966491152415404
True_Poland,1145.0,0.00020966491152415404
__Lewica,1140.0,0.0002087493442249219
Leon_Sobolevsky,1139.0,0.00020856623076507551
HenrykKwinto7,1137.0,0.00020820000384538266
duchpl,1133.0,0.00020746755000599696
Wacaw91940737,1130.0,0.00020691820962645769
oko_press,1127.0,0.00020636886924691844
SmutneHistorie,1124.0,0.00020581952886737916
propeertys,1124.0,0.00020581952886737916
JacekWezgraj,1119.0,0.00020490396156814706
ilymydiego,1116.0,0.00020435462118860778
LukaszWydrowski,1111.0,0.00020343905388937566
PrezesObywatel,1111.0,0.00020343905388937566
mal17171,1106.0,0.00020252348659014356
MAGORZA40509824,1104.0,0.0002021572596704507
malinowski_lech,1103.0,0.00020197414621060428
PPrzemysl,1098.0,0.00020105857891137218
aneczka64,1095.0,0.0002005092385318329
Grzegosh21,1094.0,0.00020032612507198648
radekfogiel,1094.0,0.00020032612507198648
naprawdejoanna,1093.0,0.00020014301161214005
Eric1Dale,1086.0,0.0001988612173932151
s__v__r__,1082.0,0.0001981287635538294
wonderw86051736,1081.0,0.00019794565009398298
MZasadowski,1079.0,0.00019757942317429012
miriona5,1079.0,0.00019757942317429012
AgaSiewiereniuk,1076.0,0.00019703008279475088
Annawiosenna,1076.0,0.00019703008279475088
Jakub_moscicki,1075.0,0.00019684696933490445
Dorota11725099,1073.0,0.0001964807424152116
AZ26988970,1069.0,0.0001957482885758259
andrzejen78,1065.0,0.00019501583473644022
Prawy__,1063.0,0.00019464960781674737
mi_florek,1062.0,0.00019446649435690095
mrowinski_pawel,1061.0,0.00019428338089705452
SpirOxy,1059.0,0.00019391715397736167
lstelmach89,1059.0,0.00019391715397736167
jerzKwasniewski,1058.0,0.00019373404051751527
darek790,1057.0,0.00019355092705766885
PATRYKMIS,1057.0,0.00019355092705766885
JaroslawKuzniar,1056.0,0.00019336781359782242
WiktoriaKrasno1,1056.0,0.00019336781359782242
murzynfrogX,1051.0,0.0001924522462985903
AOrnacki,1050.0,0.00019226913283874387
mareknaja,1048.0,0.00019190290591905105
cloudsmartina,1047.0,0.00019171979245920462
KryptoKamikaze,1047.0,0.00019171979245920462
janek_W1,1045.0,0.00019135356553951177
ada_k1,1045.0,0.00019135356553951177
RrMaciej,1041.0,0.00019062111170012607
GiKolbe,1040.0,0.00019043799824027964
Adamowicz_Magda,1039.0,0.00019025488478043322
agnisiula,1039.0,0.00019025488478043322
Niespodzianka_,1032.0,0.00018897309056150827
MosinskiJan,1032.0,0.00018897309056150827
AlicjaJesz,1030.0,0.00018860686364181541
ArkadiuszW1,1028.0,0.0001882406367221226
mbbm2019,1027.0,0.00018805752326227617
a_niedzielski,1025.0,0.00018769129634258331
rygula1,1020.0,0.0001867757290433512
AZajst,1019.0,0.00018659261558350476
lucekteam,1018.0,0.00018640950212365836
bartlomiejpejo,1018.0,0.00018640950212365836
andy_wilinski,1017.0,0.00018622638866381194
InezDama,1017.0,0.00018622638866381194
dariusz_13,1015.0,0.0001858601617441191
KrajewskaSylwia,1015.0,0.0001858601617441191
milczaraa,1014.0,0.00018567704828427266
PrawaStronaa,1013.0,0.00018549393482442624
TomaszLaszcz,1013.0,0.00018549393482442624
iw_onab,1009.0,0.00018476148098504054
PrivZimna,1007.0,0.0001843952540653477
Brzosti,1005.0,0.00018402902714565486
Mateusz41970182,1003.0,0.000183662800225962
Selianski,1000.0,0.00018311345984642273
RickBlainePL,999.0,0.0001829303463865763
IzauraBochen,998.0,0.00018274723292672988
szachmad,997.0,0.00018256411946688348
pani_lovett,996.0,0.00018238100600703706
Matt30491354,996.0,0.00018238100600703706
Aynqa,994.0,0.0001820147790873442
senyszyn_joanna,993.0,0.00018183166562749778
Ankara47856561,989.0,0.00018109921178811208
Marzi04328104,986.0,0.00018054987140857283
cezarygmyz,986.0,0.00018054987140857283
szczesniak__a,982.0,0.00017981741756918713
SawaJacek,981.0,0.0001796343041093407
blurryieigh,980.0,0.00017945119064949428
aozga,979.0,0.00017926807718964785
fremdenlegion2,979.0,0.00017926807718964785
Oczy6,975.0,0.00017853562335026218
elanorion,974.0,0.00017835250989041575
magdadropek,972.0,0.0001779862829707229
pepe_xy,971.0,0.00017780316951087648
RadekMatusiak,970.0,0.00017762005605103005
Thymus_L,968.0,0.0001772538291313372
damiankrawczyk8,967.0,0.0001770707156714908
EdytaMF,965.0,0.00017670448875179795
MTrabski,960.0,0.00017578892145256583
aniatomsia,956.0,0.00017505646761318015
Forseti60917717,956.0,0.00017505646761318015
CezaryGraf,955.0,0.00017487335415333373
convaIia,955.0,0.00017487335415333373
Padrino0022,955.0,0.00017487335415333373
PaweKukowski,953.0,0.00017450712723364087
Trash_Edd,953.0,0.00017450712723364087
Ada26403560,951.0,0.00017414090031394802
hakados1,946.0,0.00017322533301471592
K_Kossowski,946.0,0.00017322533301471592
AgaBak,946.0,0.00017322533301471592
RzecznikMSP,945.0,0.0001730422195548695
M_K_Blonska,945.0,0.0001730422195548695
yunec,941.0,0.0001723097657154838
PiotrW1966,939.0,0.00017194353879579095
DrPomidor,939.0,0.00017194353879579095
nowePSL,939.0,0.00017194353879579095
grzegorz355,936.0,0.0001713941984162517
ultra_gently,935.0,0.00017121108495640527
Aga_W750,934.0,0.00017102797149655885
fritz_pan,934.0,0.00017102797149655885
rutra_80,932.0,0.000170661744576866
pamiechomeblog,931.0,0.00017047863111701957
1Pazur,931.0,0.00017047863111701957
Pani__Scarlett,928.0,0.0001699292907374803
krzcinska,924.0,0.00016919683689809462
irebar2,922.0,0.00016883060997840177
Filipbracki1,920.0,0.00016846438305870892
RMF24pl,919.0,0.0001682812695988625
arielg38937444,917.0,0.00016791504267916964
PrzemekKolat,916.0,0.00016773192921932324
BettyElaWhite,915.0,0.00016754881575947682
gontarz93,915.0,0.00016754881575947682
CherryTechTips,913.0,0.00016718258883978397
WojciechHorwat,912.0,0.00016699947537993754
Karolin09097621,908.0,0.00016626702154055184
Szu04811538,907.0,0.00016608390808070541
GrzesioSzczupak,905.0,0.0001657176811610126
dyluska2,904.0,0.00016553456770116616
BFajferek,904.0,0.00016553456770116616
Kot_Behemot_NSA,903.0,0.00016535145424131974
Luiza08050533,897.0,0.0001642527734822412
AdamAbramowicz1,894.0,0.00016370343310270194
Dulkiewicz_A,893.0,0.0001635203196428555
Szczery2015,890.0,0.00016297097926331624
RysiaWielka,886.0,0.00016223852542393056
BartekPiekarsky,884.0,0.0001618722985042377
kowalskyy19801,883.0,0.00016168918504439128
panzer_w1959,882.0,0.00016150607158454486
Archer_Post,882.0,0.00016150607158454486
Rz_mwj,881.0,0.00016132295812469843
hytrekprosiecka,879.0,0.00016095673120500558
Memeuser666,877.0,0.00016059050428531273
Antysyst,876.0,0.00016040739082546633
XKubiak,873.0,0.00015985805044592706
ERutynowska,873.0,0.00015985805044592706
delestoile,872.0,0.00015967493698608063
urbaniak_michal,871.0,0.0001594918235262342
HannaGillPiatek,871.0,0.0001594918235262342
gregor_konop,870.0,0.00015930871006638778
Xubs2010,869.0,0.00015912559660654136
Yukoniii,868.0,0.00015894248314669493
przek666,868.0,0.00015894248314669493
dangar1983,866.0,0.0001585762562270021
aniaraniar,865.0,0.00015839314276715568
altershot_tv,864.0,0.00015821002930730926
Nieznanski_M,860.0,0.00015747757546792355
yoshimayo1,858.0,0.0001571113485482307
MarksMikkelsen,858.0,0.0001571113485482307
PiotrSterkowski,858.0,0.0001571113485482307
RysiekzMisia2,856.0,0.00015674512162853788
mwj53,854.0,0.00015637889470884503
jbart_xy,853.0,0.0001561957812489986
Prokapitalizm,851.0,0.00015582955432930575
MariuszBuj,849.0,0.0001554633274096129
RadomirWit,849.0,0.0001554633274096129
9_pas_Nostromo,849.0,0.0001554633274096129
PawelKuki,845.0,0.00015473087357022723
janinadailyblog,845.0,0.00015473087357022723
michaprzybylak,845.0,0.00015473087357022723
szlgocha,844.0,0.0001545477601103808
Autolikos1,841.0,0.00015399841973084153
Piotr48568589,841.0,0.00015399841973084153
Iza93249520,839.0,0.00015363219281114868
cialo7,839.0,0.00015363219281114868
JeruzalSandra,839.0,0.00015363219281114868
AM_Zukowska,838.0,0.00015344907935130225
AnnAneczkaK,830.0,0.00015198417167253087
PolandnotPolin,829.0,0.00015180105821268445
Leon39368453,828.0,0.00015161794475283802
MateuszJuchno,828.0,0.00015161794475283802
l_zaraza_l,828.0,0.00015161794475283802
ckliwynihilista,827.0,0.0001514348312929916
mariuszbonkowo,827.0,0.0001514348312929916
OGeblewicz,826.0,0.00015125171783314517
a_matu_,823.0,0.00015070237745360592
WojtekKardys,822.0,0.0001505192639937595
jan_czapski,821.0,0.00015033615053391307
MarcinTomala,821.0,0.00015033615053391307
piegusek1,816.0,0.00014942058323468094
UrszulaWodarcz1,814.0,0.00014905435631498812
galopujacymajor,814.0,0.00014905435631498812
FrontCnot,812.0,0.00014868812939529527
Tom03865297,810.0,0.00014832190247560242
WcisloMarta,802.0,0.00014685699479683104
fakeworld2021,800.0,0.0001464907678771382
Greg_G_84,798.0,0.00014612454095744534
Bramamb123,797.0,0.00014594142749759892
mateuszochman,797.0,0.00014594142749759892
OSocialis,797.0,0.00014594142749759892
DWielowieyska,795.0,0.0001455752005779061
KonfederatKris,795.0,0.0001455752005779061
PrezesFabryki,794.0,0.00014539208711805967
LewandowskiNOP,792.0,0.00014502586019836682
gimzaj,792.0,0.00014502586019836682
SebastianRad,791.0,0.0001448427467385204
janek917,791.0,0.0001448427467385204
AdamP_Olszewski,788.0,0.00014429340635898111
Alicja6511,788.0,0.00014429340635898111
Karluum2,787.0,0.0001441102928991347
wojtek1425,787.0,0.0001441102928991347
Kazek48332004,786.0,0.00014392717943928826
ann56502906,785.0,0.00014374406597944187
Jarecki91804040,785.0,0.00014374406597944187
Jacek_Wojcik_,784.0,0.00014356095251959544
VeritusAsakano,784.0,0.00014356095251959544
GabrielStachPL,783.0,0.00014337783905974901
Tymoteusz0,783.0,0.00014337783905974901
zwykly_ja,783.0,0.00014337783905974901
CzabanPiotr,781.0,0.00014301161214005616
DadRad1974,780.0,0.00014282849868020974
aoeureka,778.0,0.0001424622717605169
tucholski_marek,777.0,0.00014227915830067046
Helena91986129,776.0,0.00014209604484082404
NFZ_GOV_PL,776.0,0.00014209604484082404
Bojar52Jarek,771.0,0.00014118047754159194
MarekJarczynski,771.0,0.00014118047754159194
BeaBea83731790,768.0,0.00014063113716205266
czeslawhoc,767.0,0.00014044802370220623
komenttuje,766.0,0.0001402649102423598
Fishing_Fever69,766.0,0.0001402649102423598
Morfeusz29,765.0,0.00014008179678251338
WeszloCom,765.0,0.00014008179678251338
ljedrych74,763.0,0.00013971556986282056
DBienkiewicz,763.0,0.00013971556986282056
KingaTamaro,763.0,0.00013971556986282056
grodzkirobert,755.0,0.00013825066218404916
sgszewczyk,755.0,0.00013825066218404916
kaczewiaks,754.0,0.00013806754872420276
mari4218,754.0,0.00013806754872420276
AdiBednarczyk,753.0,0.00013788443526435633
piotr_makowiec,752.0,0.0001377013218045099
murashid73,751.0,0.00013751820834466348
KrystianKratiuk,750.0,0.00013733509488481706
JakubWende,750.0,0.00013733509488481706
Marian62920465,750.0,0.00013733509488481706
nmaliszewski,749.0,0.00013715198142497063
Mariola38768960,747.0,0.00013678575450527778
nox_aurora,747.0,0.00013678575450527778
soundamator75,745.0,0.00013641952758558493
RemekRemkowski,742.0,0.00013587018720604568
klosbar,741.0,0.00013568707374619926
KariBednari,741.0,0.00013568707374619926
dorzz_bart,740.0,0.00013550396028635283
NCZAS1,740.0,0.00013550396028635283
Templariusz6,739.0,0.0001353208468265064
MarekKacprzak,738.0,0.00013513773336665998
lsnienie,737.0,0.00013495461990681355
Kacper_Pecka,735.0,0.0001345883929871207
gajewska_kinga,734.0,0.0001344052795272743
Slawski,734.0,0.0001344052795272743
froscinsky,734.0,0.0001344052795272743
Izabell83031842,732.0,0.00013403905260758145
DZIK37792415,728.0,0.00013330659876819575
conela80,726.0,0.0001329403718485029
Marta39959566,726.0,0.0001329403718485029
MarcinSnopkowsk,722.0,0.00013220791800911723
JakubKrupa,722.0,0.00013220791800911723
zuchpl,722.0,0.00013220791800911723
81336f18ab08468,722.0,0.00013220791800911723
PanTrykot,720.0,0.00013184169108942438
MorawskaRenata,720.0,0.00013184169108942438
TomaszKaczanow1,717.0,0.0001312923507098851
MarcinMasny,716.0,0.00013110923725003867
TudujKrzysztof,716.0,0.00013110923725003867
ZiggySt60732245,714.0,0.00013074301033034585
vigipomyleniec,710.0,0.00013001055649096015
bla33857125,708.0,0.0001296443295712673
Jzef13437877,707.0,0.00012946121611142087
DawidLewickiCK,706.0,0.00012927810265157445
synczeslawa,706.0,0.00012927810265157445
Sailor63Tomek,705.0,0.00012909498919172802
bankowskaa,703.0,0.0001287287622720352
_michal_sz,701.0,0.00012836253535234235
Wojtek67127760,701.0,0.00012836253535234235
NaraLustar,701.0,0.00012836253535234235
RyszardWojcik,696.0,0.00012744696805311022
TajemniczyDon,695.0,0.0001272638545932638
RadekZKraka,694.0,0.00012708074113341737
Z_M_Dowgiallo,694.0,0.00012708074113341737
TrumanShow123,694.0,0.00012708074113341737
RepublikaTV,690.0,0.0001263482872940317
vvkurwienie,689.0,0.00012616517383418527
BZdrojewska,689.0,0.00012616517383418527
jarekkopec,689.0,0.00012616517383418527
Prokurent74,688.0,0.00012598206037433884
Margherita_PPP,688.0,0.00012598206037433884
MartaGlanc,688.0,0.00012598206037433884
PiotrWarszawa30,687.0,0.00012579894691449242
zolkaa73,686.0,0.000125615833454646
ELZBIET03210570,686.0,0.000125615833454646
gk_marcin,685.0,0.00012543271999479957
kamyyk,685.0,0.00012543271999479957
Keicam71,685.0,0.00012543271999479957
MadRorschach,682.0,0.00012488337961526032
MonikaaaBilska,681.0,0.0001247002661554139
Ethouris,681.0,0.0001247002661554139
kamazw,681.0,0.0001247002661554139
ron__PL,681.0,0.0001247002661554139
TomaszCzekala,679.0,0.00012433403923572104
MaashaYT,678.0,0.00012415092577587462
krzysztof_robak,678.0,0.00012415092577587462
RenaTa99609630,677.0,0.0001239678123160282
aw_kokos,676.0,0.00012378469885618177
PolaLis96,676.0,0.00012378469885618177
pytam_tylko,675.0,0.00012360158539633534
K_Paczkowski,674.0,0.00012341847193648891
Takefun97,673.0,0.00012323535847664252
Jacek01522794,671.0,0.00012286913155694967
Danuta29827246,671.0,0.00012286913155694967
RadekPiasecki1,670.0,0.00012268601809710324
Jonny50048596,668.0,0.0001223197911774104
minarchism_cml,667.0,0.00012213667771756396
dawid__L,666.0,0.00012195356425771755
eeeeetam,662.0,0.00012122111041833185
KazimierzLeszc3,662.0,0.00012122111041833185
Bogdan62806733,660.0,0.00012085488349863901
pol_pilnujmy,660.0,0.00012085488349863901
dorota_gol,660.0,0.00012085488349863901
Uszczypliwy,660.0,0.00012085488349863901
gibon102,659.0,0.00012067177003879259
MarSypniewski,659.0,0.00012067177003879259
aretaheb1,656.0,0.00012012242965925331
RARS_GOV_PL,656.0,0.00012012242965925331
cezarykrysztopa,655.0,0.0001199393161994069
west_wiki,655.0,0.0001199393161994069
mccXVG,654.0,0.00011975620273956047
MarekWidmo,654.0,0.00011975620273956047
krzysztofbukiel,653.0,0.00011957308927971405
SpokoFizyk,651.0,0.0001192068623600212
PitaBal67,651.0,0.0001192068623600212
kood131,649.0,0.00011884063544032836
KKwiecien88,648.0,0.00011865752198048194
ChrisPowerPlant,647.0,0.00011847440852063551
MichalZ33,647.0,0.00011847440852063551
IWonnaAgharta,646.0,0.00011829129506078908
robertpi9,646.0,0.00011829129506078908
Jacek83296159,645.0,0.00011810818160094267
micalrg,645.0,0.00011810818160094267
BarbaraSadowsk5,642.0,0.0001175588412214034
_Winterka,640.0,0.00011719261430171056
AkkarinV,639.0,0.00011700950084186413
ZespolBrauna,639.0,0.00011700950084186413
Favoreq,638.0,0.00011682638738201771
boxingfun,638.0,0.00011682638738201771
Piotr_A_K,638.0,0.00011682638738201771
GregParis75017,636.0,0.00011646016046232486
JoannaFaustyna,634.0,0.00011609393354263202
AdamLQuattro,634.0,0.00011609393354263202
drinsomnia_777,634.0,0.00011609393354263202
okonkevin247,632.0,0.00011572770662293917
Ludwik_I,632.0,0.00011572770662293917
konserwa100,631.0,0.00011554459316309274
FoliarzWawa,631.0,0.00011554459316309274
dobrotliwy,630.0,0.00011536147970324633
jsuchecka,630.0,0.00011536147970324633
Sen09326493,630.0,0.00011536147970324633
dkowalczyk63,629.0,0.0001151783662433999
tande_andre,629.0,0.0001151783662433999
G_TTomasz,629.0,0.0001151783662433999
odgrom,628.0,0.00011499525278355348
BojanowskiW,628.0,0.00011499525278355348
Zelazna_Dywizja,627.0,0.00011481213932370706
WiktorGrotek,626.0,0.00011462902586386063
Agniesz46087234,626.0,0.00011462902586386063
PIStoLewica,623.0,0.00011407968548432137
GliwiceKlub,623.0,0.00011407968548432137
Jretbdamcziypd1,622.0,0.00011389657202447494
Tom_Wlodarczyk,622.0,0.00011389657202447494
TylkoPolska95,621.0,0.00011371345856462852
michal_kolanko,621.0,0.00011371345856462852
PiotrPytel67,620.0,0.0001135303451047821
szykom89,618.0,0.00011316411818508925
ManFromBarracks,617.0,0.00011298100472524283
andrzejamb,617.0,0.00011298100472524283
czlowiekzbroda,617.0,0.00011298100472524283
Kazik65184260,616.0,0.0001127978912653964
bpawel89,616.0,0.0001127978912653964
Magorza52996539,616.0,0.0001127978912653964
Szef_szefow,615.0,0.00011261477780554999
Magorza31427403,615.0,0.00011261477780554999
WasemZbyszko,614.0,0.00011243166434570357
managerprawamed,614.0,0.00011243166434570357
darquu,613.0,0.00011224855088585714
WESLEYROBERTART,612.0,0.00011206543742601072
FilipowiczMar,612.0,0.00011206543742601072
ZalezyPolsko,611.0,0.00011188232396616429
Megi__________,611.0,0.00011188232396616429
AMKpatriot,610.0,0.00011169921050631788
Turkuc_Podjadeq,610.0,0.00011169921050631788
antybeton,608.0,0.00011133298358662503
Angrystokrata,608.0,0.00011133298358662503
waski96,607.0,0.0001111498701267786
jordanjasinski,607.0,0.0001111498701267786
